object,,,,,,
位置 X軸, Y軸, Z軸, 回転 X軸, Y軸, Z軸, タイプ
-9015.78,85,-6627.35,0,0,0,0
-10264.37,85,-2358.47,0,0,0,0
-8470.5,85,-918.75,0,0,0,0
-8766.48,85,-3974.08,0,0,0,0
-9907.37,85,-2483.11,0,0,0,0
-8304.07,85,-1672.57,0,0,0,0
-9093.46,85,-2219.96,0,0,0,0
-7051.96,85,-2293.29,0,0,0,0
-8503.66,85,-2874.3,0,0,0,0
-8573.62,85,-1306.92,0,0,0,0
-8575.23,85,-2243.93,0,0,0,0
-8842.7,85,-2498.35,0,0,0,0
-9185.74,85,-1990.67,0,0,0,0
-9367.06,85,-2517.83,0,0,0,0
-9821.25,85,-3211.57,0,0,0,0
-8684.06,85,-2834.35,0,0,0,0
-9186.93,85,-2965.87,0,0,0,0
-8575.37,85,-2713.39,0,0,0,0
-8445.63,85,-2950.22,0,0,0,0
-8646.4,85,-2700.45,0,0,0,0
-8482.77,85,-1788.88,0,0,0,0
-8286,85,-1876.59,0,0,0,0
-8578.63,85,-4214.15,0,0,0,0
-6885.4,85,-2058.82,0,0,0,0
-9546.29,85,-2415.85,0,0,0,0
-8815.25,85,-2315.53,0,0,0,0
-6997.64,85,-3146.83,0,0,0,0
-8532.79,85,-1455.88,0,0,0,0
-8597.7,85,-2438.58,0,0,0,0
-7692.24,85,-3421.74,0,0,0,0
-8714.33,85,-3036.12,0,0,0,0
-7544,85,-2638.16,0,0,0,0
-9468.49,85,-3311.85,0,0,0,0
-8789.79,85,-4163.87,0,0,0,0
-8597.64,85,-2552.11,0,0,0,0
-7219.67,85,-3221.84,0,0,0,0
-8795.57,85,-2860.06,0,0,0,0
-7335.71,85,-2576.56,0,0,0,0
-9104.39,85,-3473.86,0,0,0,0
-8782.26,85,-1396.67,0,0,0,0
-8625.95,85,-3446.78,0,0,0,0
-8474.98,85,-2868.76,0,0,0,0
-8588.49,85,-3342.53,0,0,0,0
-9056.96,85,372.75,0,0,0,0
-8976.98,85,545.45,0,0,0,0
-8318.36,85,647.46,0,0,0,0
-7867.17,85,511.6,0,0,0,0
-7482.34,85,435.19,0,0,0,0
-8358.53,85,-173.07,0,0,0,0
-8369.16,85,-38.65,0,0,0,0
-9291.5,85,-1648.48,0,0,0,0
-8458.39,85,-812.48,0,0,0,0
-9048.17,85,401.99,0,0,0,0
-8629.64,85,-555.21,0,0,0,0
-8702.96,85,775.64,0,0,0,0
-9753.28,85,-705.05,0,0,0,0
-8099.3,85,-443.18,0,0,0,0
-8572.51,85,-400.92,0,0,0,0
-8311.11,85,-1167.24,0,0,0,0
-8480.86,85,-1439.03,0,0,0,0
-8186.96,85,715.95,0,0,0,0
-9583.12,85,834.21,0,0,0,0
-8504.86,85,-820.97,0,0,0,0
-8931.45,85,-2121.55,0,0,0,0
-9148.07,85,-729.27,0,0,0,0
-8410.79,85,-1423.87,0,0,0,0
-8487.61,85,473.05,0,0,0,0
-8642.04,85,694.17,0,0,0,0
-7974.59,85,79.18,0,0,0,0
-8139.74,85,482.35,0,0,0,0
-8555.98,85,-1086.19,0,0,0,0
-8327.55,85,-901.64,0,0,0,0
-8721.42,85,-1379.62,0,0,0,0
-7564.24,85,95.97,0,0,0,0
-8521.5,85,-625.59,0,0,0,0
-8587.23,85,308.39,0,0,0,0
-8537.52,85,-275.04,0,0,0,0
-8824.64,85,226.43,0,0,0,0
-8619.05,85,251.66,0,0,0,0
-8203.6,85,1312.44,0,0,0,0
-7592.45,85,-653.76,0,0,0,0
-9088.7,85,482.35,0,0,0,0
-8664.79,85,784.08,0,0,0,0
-9296.14,85,-846.91,0,0,0,0
-8514.31,85,-596.91,0,0,0,0
-8010.06,85,-855.73,0,0,0,0
-8559.75,85,-759.88,0,0,0,0
-8701.68,85,167.82,0,0,0,0
-8426.27,85,-1681.55,0,0,0,0
-8223.62,85,-346.48,0,0,0,0
-8322.82,85,-538.02,0,0,0,0
-8228.09,85,-72.56,0,0,0,0
-9928.74,85,3091.43,0,0,0,0
-7720.21,85,2091.61,0,0,0,0
-9441.95,85,2851.18,0,0,0,0
-7563.42,85,2937.03,0,0,0,0
-10025.42,85,2999.41,0,0,0,0
-9958.53,85,3090.12,0,0,0,0
-9364.9,85,3069.27,0,0,0,0
-9062.47,85,3386.99,0,0,0,0
-8945.56,85,1663.14,0,0,0,0
-8579.52,85,3384.53,0,0,0,0
-7986.86,85,2891.41,0,0,0,0
-10757.24,85,2346.41,0,0,0,0
-9508.08,85,2519.44,0,0,0,0
-8399.01,85,3042.57,0,0,0,0
-9038.25,85,3383.2,0,0,0,0
-9035.31,85,3006.63,0,0,0,0
-9439.96,85,3311.47,0,0,0,0
-9034.5,85,2841.5,0,0,0,0
-9124.75,85,2143.01,0,0,0,0
-9211.6,85,4561.2,0,0,0,0
-9820.62,85,3041.61,0,0,0,0
-8718.18,85,3819.83,0,0,0,0
-7360.18,85,2667.15,0,0,0,0
-9261.08,85,3621.14,0,0,0,0
-7468.8,85,2095.93,0,0,0,0
-8246.89,85,1427.8,0,0,0,0
-9132.37,85,2159.84,0,0,0,0
-9268.94,85,3398.27,0,0,0,0
-8646.95,85,3325.8,0,0,0,0
-7796.43,85,2716.3,0,0,0,0
-9609.2,85,2452.49,0,0,0,0
-7985.86,85,2109.41,0,0,0,0
-9526.61,85,3633.47,0,0,0,0
-8774.84,85,3067.71,0,0,0,0
-8489.29,85,3222.68,0,0,0,0
-9962.95,85,3575.82,0,0,0,0
-8904.56,85,3973.17,0,0,0,0
-8582.76,85,2422.81,0,0,0,0
-8911.25,85,2464.27,0,0,0,0
-7562.48,85,3540.32,0,0,0,0
-8827,85,3803.53,0,0,0,0
-8268.43,85,3089.18,0,0,0,0
-9043.5,85,3423.3,0,0,0,0
-8659.48,85,2220.01,0,0,0,0
-9159.01,85,2757.32,0,0,0,0
-9135.8,85,3289.62,0,0,0,0
-7964.11,85,2772.51,0,0,0,0
-10378.52,85,2672.54,0,0,0,0
-8619.57,85,2801.14,0,0,0,0
-7347.59,85,2474.38,0,0,0,0
-8650.19,85,5482,0,0,0,0
-10305.63,85,6205.94,0,0,0,0
-7834.51,85,6213.17,0,0,0,0
-8698.29,85,5219.33,0,0,0,0
-8903.18,85,5586.12,0,0,0,0
-8346.51,85,4660.3,0,0,0,0
-9109.01,85,5330.84,0,0,0,0
-9394.86,85,6370.2,0,0,0,0
-6956.61,85,6105.51,0,0,0,0
-9261.15,85,6238.05,0,0,0,0
-7315.38,85,6104.23,0,0,0,0
-9379.27,85,6529.53,0,0,0,0
-9920.63,85,6431.46,0,0,0,0
-9421.8,85,6257.36,0,0,0,0
-9567.1,85,6643.96,0,0,0,0
-9468.73,85,6333.81,0,0,0,0
-9875.44,85,6065.54,0,0,0,0
-8871.72,85,5397.31,0,0,0,0
-9362.22,85,6185.49,0,0,0,0
-8832.45,85,5780.96,0,0,0,0
-7913.61,85,6337.17,0,0,0,0
-10024.21,85,7222.85,0,0,0,0
-7302.99,85,5860.58,0,0,0,0
-9877.92,85,6223.47,0,0,0,0
-9799.78,85,6500.69,0,0,0,0
-7425.79,85,6093.23,0,0,0,0
-9318.99,85,6692.8,0,0,0,0
-9154.54,85,6370.28,0,0,0,0
-7631.91,85,5977.24,0,0,0,0
-9747.17,85,6340.93,0,0,0,0
-9508.03,85,6214.73,0,0,0,0
-8905.33,85,5093.4,0,0,0,0
-5676.71,85,6874.78,0,0,0,0
-6156.8,85,8615.06,0,0,0,0
-6151.17,85,7159.59,0,0,0,0
-5549.11,85,7208.62,0,0,0,0
-5659.03,85,7141.17,0,0,0,0
-4347.83,85,7250.33,0,0,0,0
-6013.27,85,6414.89,0,0,0,0
-5917.45,85,8758.23,0,0,0,0
-5067.49,85,6733.12,0,0,0,0
-5563.2,85,7036.6,0,0,0,0
-6108.8,85,7081.76,0,0,0,0
-5194.4,85,6309.33,0,0,0,0
-5068.79,85,7166.24,0,0,0,0
-6730.79,85,7070.15,0,0,0,0
-6510.47,85,6513.62,0,0,0,0
-5219.06,85,5964.34,0,0,0,0
-5192.89,85,7276.99,0,0,0,0
-5249.26,85,6642.68,0,0,0,0
-4423.74,85,7052.42,0,0,0,0
-6595.5,85,6342.04,0,0,0,0
-5627.91,85,6779.71,0,0,0,0
-6096.91,85,6309.88,0,0,0,0
-6011.7,85,5598.8,0,0,0,0
-6789.47,85,5683.41,0,0,0,0
-5597.05,85,6947.09,0,0,0,0
-6124.14,85,7372.57,0,0,0,0
-5993.52,85,6505.73,0,0,0,0
-6732.54,85,6851.28,0,0,0,0
-5914.92,85,6392.89,0,0,0,0
-6503.17,85,7515.84,0,0,0,0
-5420.37,85,6218.42,0,0,0,0
-6253.67,85,7095.66,0,0,0,0
-1384.14,85,6215.11,0,0,0,0
-870.74,85,6981.2,0,0,0,0
-2165.19,85,7397.85,0,0,0,0
-1092.08,85,7134.7,0,0,0,0
-1530.62,85,7510.31,0,0,0,0
-1717.41,85,7233.93,0,0,0,0
-2425.03,85,6896.93,0,0,0,0
-1284.99,85,6708.56,0,0,0,0
-1688.09,85,6989.84,0,0,0,0
-1386.12,85,6992.8,0,0,0,0
-1170.46,85,7233.95,0,0,0,0
-432.89,85,6906.77,0,0,0,0
-1419.88,85,6015.98,0,0,0,0
-872.43,85,5958.1,0,0,0,0
-457.28,85,6749.58,0,0,0,0
-346.04,85,6182.91,0,0,0,0
-821.86,85,7593.99,0,0,0,0
-1419.17,85,6926.18,0,0,0,0
-1274.9,85,7517.23,0,0,0,0
-717.13,85,6552.32,0,0,0,0
-1492.89,85,6891.21,0,0,0,0
-1192.42,85,7165.53,0,0,0,0
-1663.21,85,6569.9,0,0,0,0
-719.08,85,5891.31,0,0,0,0
-1044.22,85,6737.13,0,0,0,0
-505.01,85,6807.09,0,0,0,0
598.86,85,5909.28,0,0,0,0
-1058.2,85,6548.26,0,0,0,0
-1758.67,85,6530.33,0,0,0,0
-842.73,85,5968.84,0,0,0,0
-506.4,85,5918.36,0,0,0,0
-881.9,85,4962.82,0,0,0,0
-1500.84,85,5762.54,0,0,0,0
387.31,85,6192.2,0,0,0,0
-411.17,85,6483.97,0,0,0,0
1617.42,85,5585.72,0,0,0,0
904.44,85,6371.98,0,0,0,0
700.32,85,6224.94,0,0,0,0
1204.99,85,6408.56,0,0,0,0
2146.38,85,6585.85,0,0,0,0
1689.1,85,5612.89,0,0,0,0
-500.64,85,6347.81,0,0,0,0
1304.86,85,5851.51,0,0,0,0
1276.07,85,5844.35,0,0,0,0
855.65,85,6519.8,0,0,0,0
1729.86,85,6255,0,0,0,0
1498.18,85,6256.11,0,0,0,0
1814.78,85,6635.24,0,0,0,0
431.07,85,6407.52,0,0,0,0
1304.76,85,5826.03,0,0,0,0
4083.69,85,5909.48,0,0,0,0
4181.87,85,9440.04,0,0,0,0
8454.29,85,1697.66,0,0,0,0
8795.04,85,942.1,0,0,0,0
9596.96,85,2283.72,0,0,0,0
8933.71,85,1635.25,0,0,0,0
8542.09,85,2168.41,0,0,0,0
8833.09,85,1000.47,0,0,0,0
9258.93,85,2507.43,0,0,0,0
8298.54,85,2487.44,0,0,0,0
8986.06,85,2460.5,0,0,0,0
8733.39,85,2472.23,0,0,0,0
8151.76,85,1816.61,0,0,0,0
9368.47,85,2029.31,0,0,0,0
7740.29,85,2151.28,0,0,0,0
8641.03,85,1144.02,0,0,0,0
9315.58,85,2450.44,0,0,0,0
8705.76,85,1576.74,0,0,0,0
7847.14,85,2444.4,0,0,0,0
7913.69,85,1414.34,0,0,0,0
7888.88,85,2183.42,0,0,0,0
8392.25,85,1005.1,0,0,0,0
8196.46,85,1101.97,0,0,0,0
9034.92,85,2536.37,0,0,0,0
9143.8,85,2134.25,0,0,0,0
844.89,85,-317.99,0,0,0,0
1277.34,85,-693.55,0,0,0,0
713.52,85,-404.74,0,0,0,0
438.79,85,-1331.76,0,0,0,0
-856.16,85,-1146.3,0,0,0,0
263.11,85,927.25,0,0,0,0
872.73,85,-693.01,0,0,0,0
-731.97,85,-1215.96,0,0,0,0
-1067.01,85,-338.77,0,0,0,0
-639.1,85,-568.45,0,0,0,0
609.75,85,-1608.87,0,0,0,0
886.97,85,-237.82,0,0,0,0
-1586.06,85,-359.66,0,0,0,0
-1116.28,85,315.44,0,0,0,0
1320.91,85,-761.18,0,0,0,0
388.93,85,1438.77,0,0,0,0
54.58,85,714.44,0,0,0,0
857.16,85,-801.14,0,0,0,0
-417.02,85,-2000.36,0,0,0,0
-544.24,85,-129.45,0,0,0,0
396.82,85,1343.86,0,0,0,0
-462.89,85,554.21,0,0,0,0
526.58,85,861.5,0,0,0,0
513.85,85,2143.59,0,0,0,0
527.08,85,1673.54,0,0,0,0
1131.9,85,1538.03,0,0,0,0
1704.16,85,2662.34,0,0,0,0
1565.49,85,2018.88,0,0,0,0
280.95,85,2097.92,0,0,0,0
-77.14,85,2256.72,0,0,0,0
2481.38,85,2109.92,0,0,0,0
410.55,85,1854.19,0,0,0,0
1789.99,85,2035.54,0,0,0,0
1336.13,85,1824.96,0,0,0,0
700.3,85,2113.93,0,0,0,0
1268.75,85,2638.05,0,0,0,0
2384.84,85,1975.76,0,0,0,0
1023.02,85,1829.34,0,0,0,0
1751.09,85,2134.99,0,0,0,0
718.87,85,2004.09,0,0,0,0
2113.83,85,2128.5,0,0,0,0
1986.06,85,2664.99,0,0,0,0
3316.99,85,2145.24,0,0,0,0
2502.39,85,2375.13,0,0,0,0
-117.9,85,615.61,0,0,0,0
2218.48,85,1988.1,0,0,0,0
95.41,85,1853.47,0,0,0,0
1392.68,85,1949.53,0,0,0,0
757.32,85,1118.74,0,0,0,0
-639.85,85,1969.19,0,0,0,0
0.86,85,864.69,0,0,0,0
1520.49,85,1421.3,0,0,0,0
1391.46,85,2102.5,0,0,0,0
1449.82,85,2029.4,0,0,0,0
438.76,85,1862.49,0,0,0,0
1000.96,85,1860.81,0,0,0,0
1480.06,85,-1417.35,0,0,0,0
-662.5,85,-323.55,0,0,0,0
1486.93,85,-2114.2,0,0,0,0
1030.1,85,-278.25,0,0,0,0
1041.05,85,1088.71,0,0,0,0
489.05,85,734.37,0,0,0,0
338.76,85,-1222.22,0,0,0,0
1647.66,85,-2279.82,0,0,0,0
-563.05,85,-451.34,0,0,0,0
1201.97,85,-604.81,0,0,0,0
1269.09,85,-376.65,0,0,0,0
1734.34,85,-1268.77,0,0,0,0
1229.6,85,-1320,0,0,0,0
1701.96,85,-975.6,0,0,0,0
1409.55,85,-940.45,0,0,0,0
1066.35,85,-497.97,0,0,0,0
1333.12,85,-395.05,0,0,0,0
-65.62,85,246.9,0,0,0,0
1456.8,85,-1358.12,0,0,0,0
675.42,85,-2203.03,0,0,0,0
1231.25,85,-563.66,0,0,0,0
1093.55,85,-1894.22,0,0,0,0
-672.73,85,-2032.14,0,0,0,0
-747.36,85,-1568.21,0,0,0,0
-1291.34,85,-1330.96,0,0,0,0
-1342.96,85,-1892.62,0,0,0,0
-719.5,85,-1372.23,0,0,0,0
-755.84,85,-735.37,0,0,0,0
-625.71,85,-819.54,0,0,0,0
-1040.65,85,-1319.07,0,0,0,0
-559.45,85,-2251.25,0,0,0,0
-1830.73,85,-1558.53,0,0,0,0
-1075.73,85,-241.39,0,0,0,0
-1203.98,85,-795.31,0,0,0,0
-1390.39,85,-880.33,0,0,0,0
-505.9,85,-2244.96,0,0,0,0
-761.85,85,-1881.5,0,0,0,0
-1488.8,85,-1997.03,0,0,0,0
-1781.1,85,-1229.54,0,0,0,0
-439.18,85,-2313.26,0,0,0,0
-349.03,85,-2350.91,0,0,0,0
-998.25,85,-1545.06,0,0,0,0
-1793.31,85,-916.21,0,0,0,0
-1364.61,85,-1383.62,0,0,0,0
-1307.83,85,-1180.58,0,0,0,0
312.11,85,-754.28,0,0,0,0
-757.18,85,-419.61,0,0,0,0
448.56,85,-1098.89,0,0,0,0
-1014.97,85,-1557.41,0,0,0,0
-996.83,85,-649.7,0,0,0,0
-1165.21,85,-2087.36,0,0,0,0
-10702.06,85,9868.24,0,0,0,0
-9717.37,85,10011.66,0,0,0,0
-10113.42,85,10511.5,0,0,0,0
-10751.49,85,9056.12,0,0,0,0
-10696.23,85,10528.42,0,0,0,0
-9893.52,85,8863.5,0,0,0,0
-9889.83,85,9732.11,0,0,0,0
-8851.41,85,10407.16,0,0,0,0
-9850.24,85,9819.54,0,0,0,0
-9442.24,85,10893.21,0,0,0,0
-9119.46,85,9704.8,0,0,0,0
-10772.64,85,9815.53,0,0,0,0
-11077.59,85,9552.62,0,0,0,0
-9956.61,85,10309.36,0,0,0,0
-9536.88,85,9446.12,0,0,0,0
-9632.2,85,9247.22,0,0,0,0
-9229.23,85,10773.67,0,0,0,0
-9208.61,85,10849.88,0,0,0,0
-9785.1,85,9017.02,0,0,0,0
-9631.76,85,9638.97,0,0,0,0
-10111.29,85,10224.22,0,0,0,0
-8753.08,85,9834.12,0,0,0,0
-10779.67,85,9188.38,0,0,0,0
-8939.18,85,9841.58,0,0,0,0
-10114.51,85,10474.75,0,0,0,0
-9716.19,85,8951.29,0,0,0,0
-10804.17,85,9844.64,0,0,0,0
-9701.3,85,10519.02,0,0,0,0
-9307.36,85,9672.13,0,0,0,0
-9485.99,85,9752.87,0,0,0,0
-10236.41,85,9069.41,0,0,0,0
-10511.3,85,9657.25,0,0,0,0
-9734.77,85,8936.99,0,0,0,0
-10011.82,85,8912.24,0,0,0,0
-10868.69,85,9505.95,0,0,0,0
-9626.98,85,10149.96,0,0,0,0
-10177.14,85,10494.86,0,0,0,0
-9532.3,85,9225.39,0,0,0,0
-9793.73,85,10724.79,0,0,0,0
4548.13,85,9365.96,0,0,0,0
4534.37,85,9345.43,0,0,0,0
4275.65,85,8868.57,0,0,0,0
3450.52,85,5887.21,0,0,0,0
1753.7,85,6512.76,0,0,0,0
1552.27,85,6130.83,0,0,0,0
3534.37,85,9102.33,0,0,0,0
1852.23,85,6429.88,0,0,0,0
548.95,85,6330.98,0,0,0,0
3365.5,85,9159.59,0,0,0,0
-122.32,85,9585.28,0,0,0,0
2142.55,85,6293.56,0,0,0,0
1413.2,85,5297.48,0,0,0,0
5242.91,85,5789.61,0,0,0,0
4576.38,85,9063.28,0,0,0,0
3373.23,85,6351.28,0,0,0,0
4599.4,85,6024.91,0,0,0,0
3060.41,85,6247.83,0,0,0,0
3655.9,85,6225.01,0,0,0,0
1345.93,85,5676.03,0,0,0,0
255.32,85,5865.6,0,0,0,0
2025.61,85,5411.77,0,0,0,0
928.28,85,5985.79,0,0,0,0
-84.6,85,6356.94,0,0,0,0
1924.4,85,5774.04,0,0,0,0
3409.78,85,5614.06,0,0,0,0
1966.57,85,6088.43,0,0,0,0
2276.92,85,5390.45,0,0,0,0
-183.74,85,5811.17,0,0,0,0
43.96,85,6421.46,0,0,0,0
2047.37,85,6110.78,0,0,0,0
691.72,85,5600.55,0,0,0,0
3122.35,85,6300.14,0,0,0,0
-379.63,85,6103.47,0,0,0,0
2958.09,85,5588.79,0,0,0,0
1119.61,85,5653.95,0,0,0,0
1533.29,85,5878.8,0,0,0,0
-529.89,85,6085.19,0,0,0,0
2044.41,85,6095.91,0,0,0,0
-888.81,85,5844.69,0,0,0,0
206.14,85,5444.76,0,0,0,0
-958.26,85,5188.99,0,0,0,0
-1757.55,85,4992.32,0,0,0,0
-1499.88,85,6763.23,0,0,0,0
-220,85,5560.38,0,0,0,0
-2811.6,85,5003.56,0,0,0,0
-634.86,85,4864.32,0,0,0,0
-869.11,85,4390.54,0,0,0,0
-753.89,85,3207.14,0,0,0,0
-995.55,85,4522.14,0,0,0,0
-1610.28,85,4601.86,0,0,0,0
-1581.26,85,4609.18,0,0,0,0
166.57,85,6601.36,0,0,0,0
-2522.87,85,4656.53,0,0,0,0
-2017.12,85,5120.99,0,0,0,0
-761.69,85,4871.43,0,0,0,0
-894.91,85,6322.48,0,0,0,0
-735.34,85,7487.28,0,0,0,0
-1119.27,85,6319.32,0,0,0,0
-1230.3,85,4728.74,0,0,0,0
-697.47,85,6235.02,0,0,0,0
-1653.07,85,4566.07,0,0,0,0
-1035.63,85,3119.52,0,0,0,0
-692.04,85,2577.63,0,0,0,0
-839.33,85,2573.33,0,0,0,0
537.12,85,5537.35,0,0,0,0
-672.24,85,7137.91,0,0,0,0
775.97,85,2387.75,0,0,0,0
-800.47,85,4936.36,0,0,0,0
-1006.52,85,5052.03,0,0,0,0
-2271.47,85,4266.32,0,0,0,0
-1562.33,85,4101.35,0,0,0,0
791.05,85,5662.88,0,0,0,0
706.9,85,6394.16,0,0,0,0
-941.87,85,4736.22,0,0,0,0
-2012.96,85,4515.82,0,0,0,0
-924.29,85,6435.99,0,0,0,0
-285.34,85,5073.79,0,0,0,0
-863.68,85,4451.08,0,0,0,0
-5033.89,85,3258.8,0,0,0,0
-1548.76,85,2372.44,0,0,0,0
-4667.67,85,3229.3,0,0,0,0
-4679.8,85,1528.52,0,0,0,0
-4142.26,85,3414.58,0,0,0,0
-3927.48,85,3359.3,0,0,0,0
-2360.11,85,2879.31,0,0,0,0
-4240.07,85,992.84,0,0,0,0
-3827.84,85,2436.5,0,0,0,0
-2540.67,85,4791.18,0,0,0,0
-5120.16,85,2293.14,0,0,0,0
-4373.46,85,3487.88,0,0,0,0
-1733.98,85,3470.18,0,0,0,0
-4055.17,85,2104.44,0,0,0,0
-4041.75,85,1830.16,0,0,0,0
-2263.03,85,2843.02,0,0,0,0
-3003.23,85,5138.1,0,0,0,0
-2183.65,85,2967.13,0,0,0,0
-3840.97,85,6080.75,0,0,0,0
-4371.47,85,1965.97,0,0,0,0
-5258.88,85,3092.8,0,0,0,0
-6065.11,85,4215.56,0,0,0,0
-4263.94,85,959.45,0,0,0,0
-1796.79,85,3496.77,0,0,0,0
-4114.65,85,906.11,0,0,0,0
-3869.78,85,2147.64,0,0,0,0
-3693.99,85,3346.55,0,0,0,0
-6774.45,85,3302.98,0,0,0,0
-2751.96,85,2501.28,0,0,0,0
-5245.79,85,3761.55,0,0,0,0
-3942.66,85,2285.4,0,0,0,0
-4574.06,85,3597.98,0,0,0,0
-4136.27,85,2334.35,0,0,0,0
-7344.55,85,3179.45,0,0,0,0
-6827.44,85,2783.03,0,0,0,0
-8742.43,85,2406.95,0,0,0,0
-7305.59,85,4533.59,0,0,0,0
-5548.66,85,1329.42,0,0,0,0
-6234.59,85,3034.4,0,0,0,0
-8043.87,85,2189.88,0,0,0,0
-6649.53,85,3990.59,0,0,0,0
-8503.4,85,1208.88,0,0,0,0
-7362.41,85,2243.04,0,0,0,0
-7943.18,85,571.09,0,0,0,0
-6735.77,85,3108.82,0,0,0,0
-7024.67,85,4212.41,0,0,0,0
-5087.02,85,2113.03,0,0,0,0
-6519.91,85,3689.16,0,0,0,0
-5891.25,85,3962.09,0,0,0,0
-4283.86,85,2068.71,0,0,0,0
-6627.92,85,3247.75,0,0,0,0
-7703.68,85,1101.25,0,0,0,0
-6776.64,85,2894.08,0,0,0,0
-5258.59,85,1149.78,0,0,0,0
-5732.53,85,496.55,0,0,0,0
-6728.46,85,3319.51,0,0,0,0
-6000.07,85,4351.12,0,0,0,0
-6282.22,85,1248.11,0,0,0,0
-7396.04,85,4308.74,0,0,0,0
-9278.46,85,1984.49,0,0,0,0
-5826.54,85,1570.95,0,0,0,0
-4958.09,85,1767.59,0,0,0,0
-5817.82,85,3309.66,0,0,0,0
-6776,85,3584.56,0,0,0,0
-4321.69,85,2320.7,0,0,0,0
-6443.14,85,2958.7,0,0,0,0
-4991.99,85,3567.93,0,0,0,0
-8408.36,85,1140.93,0,0,0,0
-6951.33,85,2709.69,0,0,0,0
-6280.6,85,3774.9,0,0,0,0
-6029.49,85,4262.93,0,0,0,0
6323.3,85,9509.52,0,0,0,2
6103.72,85,9482.29,0,0,0,2
6370.3,85,9653.57,0,0,0,2
5469.24,85,9118.64,0,0,0,2
5715.16,85,8456.93,0,0,0,2
5597.49,85,8644.67,0,0,0,2
5846.91,85,8711.88,0,0,0,2
4893.86,85,8922.62,0,0,0,2
4831.26,85,9193.94,0,0,0,2
4831.67,85,9065.94,0,0,0,2
5178.82,85,8729.21,0,0,0,2
5513.25,85,8881.05,0,0,0,2
7458.5,85,9769.2,0,0,0,2
6869.36,85,9912.54,0,0,0,2
6730.81,85,9099.03,0,0,0,2
7663.01,85,9947.84,0,0,0,2
6313.34,85,9428.76,0,0,0,2
7023.15,85,9919.48,0,0,0,2
6836.97,85,9635.65,0,0,0,2
6940.42,85,9376.23,0,0,0,2
6842.51,85,9226.05,0,0,0,2
7118.71,85,9828.5,0,0,0,2
7603.99,85,9919.51,0,0,0,2
6705.43,85,9631.98,0,0,0,2
8271.1,85,10010.58,0,0,0,2
7772.06,85,9817.21,0,0,0,2
8123.61,85,9729.96,0,0,0,2
8547.04,85,9538.21,0,0,0,2
8183.59,85,9884.19,0,0,0,2
7915.58,85,10063.28,0,0,0,2
7241.19,85,9526.51,0,0,0,2
8210.1,85,10024.83,0,0,0,2
8499.8,85,9663.92,0,0,0,2
9146.29,85,9388.58,0,0,0,2
9293.63,85,9356.07,0,0,0,2
9399.46,85,9355.04,0,0,0,2
9249.31,85,8914.71,0,0,0,2
9304.7,85,9027.23,0,0,0,2
9825.46,85,8989.46,0,0,0,2
9664.77,85,8288.75,0,0,0,2
9623.42,85,8713.63,0,0,0,2
500,85,0,0,0,0,2
500,85,0,0,0,0,2
9801.75,85,8809.88,0,0,0,2
9797.96,85,8592.1,0,0,0,2
9539.57,85,8685.95,0,0,0,2
500,85,0,0,0,0,2
9669.37,85,7431.14,0,0,0,2
500,85,0,0,0,0,2
9589.2,85,7669.67,0,0,0,2
9716.33,85,7605.88,0,0,0,2
9526.59,85,6035.12,0,0,0,2
9401.19,85,6302.29,0,0,0,2
9776.23,85,6891.76,0,0,0,2
9763.79,85,6624.02,0,0,0,2
8980.56,85,6463.58,0,0,0,2
9047.56,85,6076.26,0,0,0,2
8030.96,85,5990.82,0,0,0,2
8923.92,85,6011.72,0,0,0,2
8728.44,85,6237.55,0,0,0,2
9144.97,85,6503.42,0,0,0,2
8789.56,85,6006.41,0,0,0,2
6687.79,85,6228.14,0,0,0,2
7350.36,85,6139.71,0,0,0,2
7800.23,85,6181.25,0,0,0,2
7406.91,85,6285.74,0,0,0,2
7468.43,85,5968.32,0,0,0,2
8580.22,85,5999.34,0,0,0,2
7312.44,85,6159.52,0,0,0,2
7668.49,85,5928.06,0,0,0,2
7015.34,85,5904.75,0,0,0,2
7510.54,85,6278.43,0,0,0,2
7295.25,85,6033.14,0,0,0,2
8049.5,85,6031.45,0,0,0,2
7244.97,85,5943.29,0,0,0,2
5746.81,85,6174.02,0,0,0,2
5671.27,85,6610.74,0,0,0,2
6414.96,85,7046.84,0,0,0,2
5820.26,85,6528.52,0,0,0,2
6304.88,85,6411.95,0,0,0,2
6208.07,85,6830.16,0,0,0,2
6720.85,85,6103.86,0,0,0,2
5826.21,85,6101.43,0,0,0,2
5315.06,85,6148.43,0,0,0,2
6267.99,85,6073.65,0,0,0,2
6071.57,85,6397.99,0,0,0,2
5907.64,85,7045.61,0,0,0,2
6036.24,85,6400.41,0,0,0,2
6732.67,85,6405.51,0,0,0,2
5390.22,85,6314.44,0,0,0,2
5460.46,85,6769.98,0,0,0,2
6802.53,85,6602.34,0,0,0,2
6037.19,85,5934.72,0,0,0,2
6854.18,85,6621.96,0,0,0,2
5707.9,85,6343.89,0,0,0,2
6106.7,85,6372.23,0,0,0,2
5272.21,85,6133.93,0,0,0,2
4787.44,85,6823.45,0,0,0,2
5681.1,85,6581.6,0,0,0,2
5790.84,85,6650.93,0,0,0,2
5135.77,85,6425.02,0,0,0,2
4419.24,85,6563.39,0,0,0,2
4727.08,85,7079.83,0,0,0,2
