object
位置 X軸, Y軸, Z軸, タイプ
-432.89, 165.00, 6906.77, 0
-1419.88, 175.00, 6015.98, 0
-872.43, 175.00, 5958.10, 0
-457.28, 165.00, 6749.58, 0
-346.04, 175.00, 6182.91, 0
-821.86, 160.00, 7593.99, 0
-1419.17, 165.00, 6926.18, 0
-1274.90, 163.28, 7517.23, 0
-717.13, 170.00, 6552.32, 0
-1492.89, 170.00, 6891.21, 0
-1192.42, 165.00, 7165.53, 0
-1663.21, 175.00, 6569.90, 0
-719.08, 175.00, 5891.31, 0
-1044.22, 170.00, 6737.13, 0
-505.01, 165.00, 6807.09, 0
598.86, 160.00, 5909.28, 0
-1058.20, 175.00, 6548.26, 0
-1758.67, 175.00, 6530.33, 0
-842.73, 175.00, 5968.84, 0
-506.40, 175.00, 5918.36, 0
-881.90, 183.19, 4962.82, 0
-1500.84, 175.00, 5762.54, 0
387.31, 155.78, 6192.20, 0
-411.17, 170.00, 6483.97, 0
1617.42, 155.00, 5585.72, 0
904.44, 155.00, 6371.98, 0
700.32, 155.00, 6224.94, 0
1204.99, 154.14, 6408.56, 0
2146.38, 150.00, 6585.85, 0
1689.10, 155.00, 5612.89, 0
-500.64, 175.00, 6347.81, 0
1304.86, 155.00, 5851.51, 0
1276.07, 155.00, 5844.35, 0
855.65, 155.00, 6519.80, 0
1729.86, 150.00, 6255.00, 0
1498.18, 154.39, 6256.11, 0
1814.78, 150.00, 6635.24, 0
431.07, 155.00, 6407.52, 0
1304.76, 155.00, 5826.03, 0
4083.69, 130.68, 5909.48, 0
4181.87, 105.00, 9440.04, 0
8454.29, 75.00, 1697.66, 0
8795.04, 65.00, 942.10, 0
9596.96, 65.00, 2283.72, 0
8933.71, 70.00, 1635.25, 0
8542.09, 75.00, 2168.41, 0
8833.09, 65.00, 1000.47, 0
9258.93, 69.11, 2507.43, 0
8298.54, 83.74, 2487.44, 0
8986.06, 75.00, 2460.50, 0
8733.39, 75.00, 2472.23, 0
8151.76, 85.00, 1816.61, 0
9368.47, 65.00, 2029.31, 0
7740.29, 90.00, 2151.28, 0
8641.03, 69.40, 1144.02, 0
9315.58, 65.00, 2450.44, 0
8705.76, 70.00, 1576.74, 0
7847.14, 90.00, 2444.40, 0
7913.69, 85.00, 1414.34, 0
7888.88, 90.00, 2183.42, 0
8392.25, 70.00, 1005.10, 0
8196.46, 75.20, 1101.97, 0
9034.92, 75.00, 2536.37, 0
9143.80, 65.62, 2134.25, 0
844.89, 215.00, -317.99, 0
1277.34, 215.00, -693.55, 0
713.52, 215.00, -404.74, 0
438.79, 190.00, -1331.76, 0
-856.16, 195.25, -1146.30, 0
263.11, 205.00, 927.25, 0
872.73, 210.70, -693.01, 0
-731.97, 195.00, -1215.96, 0
-1067.01, 205.00, -338.77, 0
-639.10, 205.00, -568.45, 0
609.75, 185.00, -1608.87, 0
886.97, 215.00, -237.82, 0
-1586.06, 204.03, -359.66, 0
-1116.28, 215.00, 315.44, 0
1320.91, 215.00, -761.18, 0
388.93, 191.12, 1438.77, 0
54.58, 215.00, 714.44, 0
857.16, 205.60, -801.14, 0
-417.02, 180.00, -2000.36, 0
-544.24, 212.63, -129.45, 0
396.82, 195.00, 1343.86, 0
-462.89, 220.00, 554.21, 0
526.58, 200.00, 861.50, 0
513.85, 185.00, 2143.59, 0
527.08, 190.00, 1673.54, 0
1131.90, 190.00, 1538.03, 0
1704.16, 170.00, 2662.34, 0
1565.49, 175.00, 2018.88, 0
280.95, 190.00, 2097.92, 0
-77.14, 192.71, 2256.72, 0
2481.38, 170.00, 2109.92, 0
410.55, 190.00, 1854.19, 0
1789.99, 175.00, 2035.54, 0
1336.13, 180.00, 1824.96, 0
700.30, 185.00, 2113.93, 0
1268.75, 175.00, 2638.05, 0
2384.84, 170.00, 1975.76, 0
1023.02, 185.00, 1829.34, 0
1751.09, 175.00, 2134.99, 0
718.87, 185.00, 2004.09, 0
2113.83, 170.00, 2128.50, 0
1986.06, 170.00, 2664.99, 0
3316.99, 160.00, 2145.24, 0
2502.39, 170.00, 2375.13, 0
-117.90, 215.00, 615.61, 0
2218.48, 170.00, 1988.10, 0
95.41, 190.00, 1853.47, 0
1392.68, 175.00, 1949.53, 0
757.32, 195.00, 1118.74, 0
-639.85, 203.99, 1969.19, 0
0.86, 210.00, 864.69, 0
1520.49, 182.95, 1421.30, 0
1391.46, 175.00, 2102.50, 0
1449.82, 175.00, 2029.40, 0
438.76, 190.00, 1862.49, 0
1000.96, 185.00, 1860.81, 0
1480.06, 194.54, -1417.35, 0
-662.50, 205.00, -323.55, 0
1486.93, 170.00, -2114.20, 0
1030.10, 215.00, -278.25, 0
1041.05, 190.00, 1088.71, 0
489.05, 200.00, 734.37, 0
338.76, 190.00, -1222.22, 0
1647.66, 164.04, -2279.82, 0
-563.05, 205.00, -451.34, 0
1201.97, 215.00, -604.81, 0
1269.09, 210.76, -376.65, 0
1734.34, 205.00, -1268.77, 0
1229.60, 198.00, -1320.00, 0
1701.96, 207.44, -975.60, 0
1409.55, 210.00, -940.45, 0
1066.35, 215.00, -497.97, 0
1333.12, 210.00, -395.05, 0
-65.62, 215.00, 246.90, 0
1456.80, 204.06, -1358.12, 0
675.42, 170.00, -2203.03, 0
1231.25, 215.00, -563.66, 0
1093.55, 175.58, -1894.22, 0
-672.73, 180.00, -2032.14, 0
-747.36, 195.00, -1568.21, 0
-1291.34, 199.13, -1330.96, 0
-1342.96, 190.00, -1892.62, 0
-719.50, 195.00, -1372.23, 0
-755.84, 200.00, -735.37, 0
-625.71, 198.05, -819.54, 0
-1040.65, 195.00, -1319.07, 0
-559.45, 180.00, -2251.25, 0
-1830.73, 195.00, -1558.53, 0
-1075.73, 205.00, -241.39, 0
-1203.98, 195.00, -795.31, 0
-1390.39, 204.04, -880.33, 0
-505.90, 180.00, -2244.96, 0
-761.85, 185.00, -1881.50, 0
-1488.80, 190.00, -1997.03, 0
-1781.10, 200.00, -1229.54, 0
-439.18, 178.67, -2313.26, 0
-349.03, 175.00, -2350.91, 0
-998.25, 195.00, -1545.06, 0
-1793.31, 203.38, -916.21, 0
-1364.61, 200.00, -1383.62, 0
-1307.83, 195.78, -1180.58, 0
312.11, 204.57, -754.28, 0
-757.18, 205.00, -419.61, 0
448.56, 195.11, -1098.89, 0
-1014.97, 195.00, -1557.41, 0
-996.83, 200.00, -649.70, 0
-1165.21, 186.52, -2087.36, 0
-10702.06, 44.79, 9868.24, 0
-9717.37, 48.83, 10011.66, 0
-10113.42, 50.00, 10511.50, 0
-10751.49, 45.00, 9056.12, 0
-10696.23, 45.00, 10528.42, 0
-9893.52, 53.65, 8863.50, 0
-9889.83, 45.00, 9732.11, 0
-8851.41, 60.00, 10407.16, 0
-9850.24, 45.00, 9819.54, 0
-9442.24, 55.00, 10893.21, 0
-9119.46, 55.00, 9704.80, 0
-10772.64, 40.00, 9815.53, 0
-11077.59, 40.00, 9552.62, 0
-9956.61, 50.00, 10309.36, 0
-9536.88, 55.00, 9446.12, 0
-9632.20, 55.00, 9247.22, 0
-9229.23, 57.63, 10773.67, 0
-9208.61, 55.00, 10849.88, 0
-9785.10, 55.00, 9017.02, 0
-9631.76, 55.00, 9638.97, 0
-10111.29, 50.00, 10224.22, 0
-8753.08, 63.41, 9834.12, 0
-10779.67, 45.00, 9188.38, 0
-8939.18, 55.24, 9841.58, 0
-10114.51, 50.00, 10474.75, 0
-9716.19, 55.00, 8951.29, 0
-10804.17, 40.00, 9844.64, 0
-9701.30, 50.00, 10519.02, 0
-9307.36, 55.00, 9672.13, 0
-9485.99, 55.00, 9752.87, 0
-10236.41, 45.00, 9069.41, 0
-10511.30, 45.00, 9657.25, 0
-9734.77, 55.00, 8936.99, 0
-10011.82, 50.00, 8912.24, 0
-10868.69, 40.00, 9505.95, 0
-9626.98, 55.00, 10149.96, 0
-10177.14, 50.00, 10494.86, 0
-9532.30, 55.00, 9225.39, 0
-9793.73, 50.00, 10724.79, 0
4548.13, 105.00, 9365.96, 0
4534.37, 105.00, 9345.43, 0
4275.65, 110.00, 8868.57, 0
3450.52, 140.00, 5887.21, 0
1753.70, 150.00, 6512.76, 0
1552.27, 155.00, 6130.83, 0
3534.37, 115.00, 9102.33, 0
1852.23, 150.00, 6429.88, 0
548.95, 155.00, 6330.98, 0
3365.50, 115.00, 9159.59, 0
-122.32, 140.00, 9585.28, 0
2142.55, 150.00, 6293.56, 0
1413.20, 160.00, 5297.48, 0
5242.91, 120.00, 5789.61, 0
4576.38, 105.00, 9063.28, 0
3373.23, 140.00, 6351.28, 0
4599.40, 130.00, 6024.91, 0
3060.41, 145.00, 6247.83, 0
3655.90, 140.00, 6225.01, 0
1345.93, 155.00, 5676.03, 0
255.32, 165.00, 5865.60, 0
2025.61, 155.00, 5411.77, 0
928.28, 155.00, 5985.79, 0
-84.60, 160.00, 6356.94, 0
1924.40, 155.00, 5774.04, 0
3409.78, 147.62, 5614.06, 0
1966.57, 150.00, 6088.43, 0
2276.92, 155.00, 5390.45, 0
-183.74, 165.00, 5811.17, 0
43.96, 155.00, 6421.46, 0
2047.37, 150.00, 6110.78, 0
691.72, 165.00, 5600.55, 0
3122.35, 145.00, 6300.14, 0
-379.63, 175.00, 6103.47, 0
2958.09, 150.00, 5588.79, 0
1119.61, 160.00, 5653.95, 0
1533.29, 155.00, 5878.80, 0
-529.89, 175.00, 6085.19, 0
2044.41, 150.00, 6095.91, 0
-888.81, 175.00, 5844.69, 0
206.14, 165.00, 5444.76, 0
-958.26, 175.00, 5188.99, 0
-1757.55, 190.00, 4992.32, 0
-1499.88, 175.00, 6763.23, 0
-220.00, 167.00, 5560.38, 0
-2811.60, 190.00, 5003.56, 0
-634.86, 180.00, 4864.32, 0
-869.11, 180.00, 4390.54, 0
-753.89, 190.39, 3207.14, 0
-995.55, 180.00, 4522.14, 0
-1610.28, 190.00, 4601.86, 0
-1581.26, 190.00, 4609.18, 0
166.57, 155.00, 6601.36, 0
-2522.87, 190.00, 4656.53, 0
-2017.12, 190.00, 5120.99, 0
-761.69, 180.00, 4871.43, 0
-894.91, 175.00, 6322.48, 0
-735.34, 160.00, 7487.28, 0
-1119.27, 175.00, 6319.32, 0
-1230.30, 190.00, 4728.74, 0
-697.47, 175.00, 6235.02, 0
-1653.07, 190.00, 4566.07, 0
-1035.63, 200.00, 3119.52, 0
-692.04, 200.00, 2577.63, 0
-839.33, 200.00, 2573.33, 0
537.12, 165.00, 5537.35, 0
-672.24, 165.00, 7137.91, 0
775.97, 175.00, 2387.75, 0
-800.47, 180.00, 4936.36, 0
-1006.52, 184.80, 5052.03, 0
-2271.47, 200.00, 4266.32, 0
-1562.33, 195.00, 4101.35, 0
791.05, 160.00, 5662.88, 0
706.90, 155.00, 6394.16, 0
-941.87, 180.00, 4736.22, 0
-2012.96, 190.00, 4515.82, 0
-924.29, 175.00, 6435.99, 0
-285.34, 165.00, 5073.79, 0
-863.68, 180.00, 4451.08, 0
-5033.89, 200.00, 3258.80, 0
-1548.76, 212.76, 2372.44, 0
-4667.67, 205.00, 3229.30, 0
-4679.80, 215.13, 1528.52, 0
-4142.26, 210.00, 3414.58, 0
-3927.48, 215.00, 3359.30, 0
-2360.11, 210.00, 2879.31, 0
-4240.07, 215.00, 992.84, 0
-3827.84, 215.00, 2436.50, 0
-2540.67, 190.00, 4791.18, 0
-5120.16, 205.69, 2293.14, 0
-4373.46, 205.00, 3487.88, 0
-1733.98, 200.00, 3470.18, 0
-4055.17, 220.00, 2104.44, 0
-4041.75, 220.00, 1830.16, 0
-2263.03, 210.00, 2843.02, 0
-3003.23, 190.00, 5138.10, 0
-2183.65, 206.65, 2967.13, 0
-3840.97, 180.00, 6080.75, 0
-4371.47, 220.00, 1965.97, 0
-5258.88, 200.00, 3092.80, 0
-6065.11, 183.44, 4215.56, 0
-4263.94, 215.00, 959.45, 0
-1796.79, 200.00, 3496.77, 0
-4114.65, 215.00, 906.11, 0
-3869.78, 220.24, 2147.64, 0
-3693.99, 215.00, 3346.55, 0
-6774.45, 187.85, 3302.98, 0
-2751.96, 215.00, 2501.28, 0
-5245.79, 198.85, 3761.55, 0
-3942.66, 215.00, 2285.40, 0
-4574.06, 205.00, 3597.98, 0
-4136.27, 215.00, 2334.35, 0
-7344.55, 182.06, 3179.45, 0
-6827.44, 195.00, 2783.03, 0
-8742.43, 160.00, 2406.95, 0
-7305.59, 166.08, 4533.59, 0
-5548.66, 220.00, 1329.42, 0
-6234.59, 195.00, 3034.40, 0
-8043.87, 180.00, 2189.88, 0
-6649.53, 185.00, 3990.59, 0
-8503.40, 189.11, 1208.88, 0
-7362.41, 190.00, 2243.04, 0
-7943.18, 190.00, 571.09, 0
-6735.77, 185.00, 3108.82, 0
-7024.67, 175.00, 4212.41, 0
-5087.02, 215.00, 2113.03, 0
-6519.91, 185.00, 3689.16, 0
-5891.25, 190.00, 3962.09, 0
-4283.86, 220.00, 2068.71, 0
-6627.92, 190.00, 3247.75, 0
-7703.68, 190.00, 1101.25, 0
-6776.64, 188.85, 2894.08, 0
-5258.59, 220.00, 1149.78, 0
-5732.53, 205.00, 496.55, 0
-6728.46, 190.00, 3319.51, 0
-6000.07, 180.11, 4351.12, 0
-6282.22, 211.59, 1248.11, 0
-7396.04, 164.13, 4308.74, 0
-9278.46, 158.45, 1984.49, 0
-5826.54, 220.00, 1570.95, 0
-4958.09, 215.00, 1767.59, 0
-5817.82, 195.00, 3309.66, 0
-6776.00, 187.40, 3584.56, 0
-4321.69, 210.00, 2320.70, 0
-6443.14, 190.69, 2958.70, 0
-4991.99, 202.59, 3567.93, 0
-8408.36, 190.00, 1140.93, 0
-6951.33, 194.87, 2709.69, 0
-6280.60, 190.00, 3774.90, 0
-6029.49, 180.00, 4262.93, 0
6323.30, 90.00, 9509.52, 2
6103.72, 90.00, 9482.29, 2
6370.30, 85.00, 9653.57, 2
5469.24, 100.00, 9118.64, 2
5715.16, 100.00, 8456.93, 2
5597.49, 100.00, 8644.67, 2
5846.91, 100.00, 8711.88, 2
4893.86, 100.61, 8922.62, 2
4831.26, 105.00, 9193.94, 2
4831.67, 105.00, 9065.94, 2
5178.82, 100.00, 8729.21, 2
5513.25, 100.00, 8881.05, 2
7458.50, 80.00, 9769.20, 2
6869.36, 80.00, 9912.54, 2
6730.81, 90.00, 9099.03, 2
7663.01, 70.00, 9947.84, 2
6313.34, 90.00, 9428.76, 2
7023.15, 80.00, 9919.48, 2
6836.97, 80.00, 9635.65, 2
6940.42, 80.96, 9376.23, 2
6842.51, 85.00, 9226.05, 2
7118.71, 80.00, 9828.50, 2
7603.99, 70.00, 9919.51, 2
6705.43, 85.00, 9631.98, 2
8271.10, 65.00, 10010.58, 2
7772.06, 70.00, 9817.21, 2
8123.61, 70.00, 9729.96, 2
8547.04, 65.00, 9538.21, 2
8183.59, 65.00, 9884.19, 2
7915.58, 67.11, 10063.28, 2
7241.19, 80.00, 9526.51, 2
8210.10, 65.00, 10024.83, 2
8499.80, 65.00, 9663.92, 2
9146.29, 60.00, 9388.58, 2
9293.63, 60.00, 9356.07, 2
9399.46, 55.00, 9355.04, 2
9249.31, 60.00, 8914.71, 2
9304.70, 60.00, 9027.23, 2
9825.46, 55.00, 8989.46, 2
9664.77, 60.00, 8288.75, 2
9623.42, 60.00, 8713.63, 2
500.00, 0.00, 0.00, 2
500.00, 0.00, 0.00, 2
9801.75, 58.84, 8809.88, 2
9797.96, 60.00, 8592.10, 2
9539.57, 60.00, 8685.95, 2
500.00, 0.00, 0.00, 2
9669.37, 65.00, 7431.14, 2
500.00, 0.00, 0.00, 2
9589.20, 65.00, 7669.67, 2
9716.33, 65.00, 7605.88, 2
9526.59, 70.00, 6035.12, 2
9401.19, 70.00, 6302.29, 2
9776.23, 65.00, 6891.76, 2
9763.79, 70.00, 6624.02, 2
8980.56, 71.94, 6463.58, 2
9047.56, 75.00, 6076.26, 2
8030.96, 90.00, 5990.82, 2
8923.92, 76.17, 6011.72, 2
8728.44, 80.00, 6237.55, 2
9144.97, 70.00, 6503.42, 2
8789.56, 80.00, 6006.41, 2
6687.79, 100.00, 6228.14, 2
7350.36, 95.00, 6139.71, 2
7800.23, 95.00, 6181.25, 2
7406.91, 95.00, 6285.74, 2
7468.43, 95.00, 5968.32, 2
8580.22, 80.00, 5999.34, 2
7312.44, 95.00, 6159.52, 2
7668.49, 95.00, 5928.06, 2
7015.34, 100.00, 5904.75, 2
7510.54, 95.00, 6278.43, 2
7295.25, 95.00, 6033.14, 2
8049.50, 90.00, 6031.45, 2
7244.97, 95.00, 5943.29, 2
5746.81, 110.00, 6174.02, 2
5671.27, 107.87, 6610.74, 2
6414.96, 95.00, 7046.84, 2
5820.26, 105.00, 6528.52, 2
6304.88, 105.00, 6411.95, 2
6208.07, 105.00, 6830.16, 2
6720.85, 100.00, 6103.86, 2
5826.21, 110.00, 6101.43, 2
5315.06, 115.00, 6148.43, 2
6267.99, 105.00, 6073.65, 2
6071.57, 105.00, 6397.99, 2
5907.64, 105.00, 7045.61, 2
6036.24, 105.00, 6400.41, 2
6732.67, 100.00, 6405.51, 2
5390.22, 110.00, 6314.44, 2
5460.46, 110.00, 6769.98, 2
6802.53, 95.00, 6602.34, 2
6037.19, 110.00, 5934.72, 2
6854.18, 95.00, 6621.96, 2
5707.90, 110.00, 6343.89, 2
6106.70, 105.00, 6372.23, 2
5272.21, 115.00, 6133.93, 2
4787.44, 115.00, 6823.45, 2
5681.10, 108.73, 6581.60, 2
5790.84, 105.00, 6650.93, 2
5135.77, 115.00, 6425.02, 2
4419.24, 125.00, 6563.39, 2
4727.08, 110.00, 7079.83, 2
5051.29, 110.00, 6848.96, 2
4218.33, 128.17, 6885.09, 2
4019.86, 135.00, 6727.19, 2
4252.15, 126.11, 7134.60, 2
4543.53, 120.00, 6978.86, 2
3567.51, 135.00, 6784.00, 2
3956.66, 130.00, 6301.90, 2
4668.89, 125.00, 6260.68, 2
3764.79, 135.00, 6613.40, 2
5015.52, 110.00, 6743.90, 2
4742.74, 125.00, 6044.30, 2
4782.65, 110.00, 7122.04, 2
3837.44, 135.00, 6320.66, 2
5068.49, 110.00, 6882.15, 2
4828.24, 110.00, 7230.98, 2
4678.25, 125.00, 6534.66, 2
4619.21, 120.00, 6909.44, 2
4677.06, 125.00, 6239.36, 2
4274.16, 125.00, 6857.51, 2
5260.89, 106.96, 7169.54, 2
5190.84, 115.00, 6284.04, 2
4607.23, 130.00, 5957.09, 2
4648.51, 125.00, 6144.39, 2
4151.92, 129.95, 6548.62, 2
5705.57, 105.00, 6667.67, 2
3068.62, 141.21, 6519.26, 2
3325.85, 140.08, 6023.35, 2
3000.96, 145.00, 6455.75, 2
2323.48, 145.00, 6784.78, 2
3852.79, 135.00, 5806.34, 2
2934.21, 140.72, 6808.63, 2
3056.88, 145.00, 6194.38, 2
3729.35, 135.00, 6490.37, 2
4470.68, 125.00, 6870.94, 2
3547.82, 140.00, 6141.73, 2
2852.30, 135.00, 7173.66, 2
3154.18, 140.00, 6438.28, 2
3255.32, 140.00, 6282.83, 2
3302.53, 135.00, 7282.43, 2
2771.40, 145.00, 6606.78, 2
3523.20, 136.57, 6511.12, 2
3611.07, 135.00, 6745.30, 2
3783.69, 135.00, 6811.58, 2
2935.20, 135.00, 7296.45, 2
2311.80, 145.00, 6628.27, 2
3386.48, 150.00, 5546.01, 2
3556.10, 139.39, 5703.19, 2
3408.30, 135.00, 6966.31, 2
3388.68, 135.00, 6648.32, 2
3445.70, 135.00, 6635.32, 2
3143.52, 150.00, 5709.59, 2
4382.68, 125.00, 6495.06, 2
3725.93, 135.00, 6562.75, 2
3498.20, 137.64, 6523.57, 2
3650.44, 140.00, 6246.81, 2
1780.60, 145.00, 7064.92, 2
2265.34, 145.00, 6825.47, 2
1856.76, 145.00, 6955.11, 2
1555.59, 150.00, 6783.87, 2
2095.06, 145.00, 6718.67, 2
1350.09, 155.00, 6254.51, 2
1850.75, 145.00, 7076.27, 2
1442.12, 155.00, 5751.13, 2
1740.51, 155.00, 5949.58, 2
1512.36, 155.00, 5885.00, 2
1136.10, 150.00, 6637.44, 2
2114.01, 150.00, 6525.75, 2
2094.98, 145.00, 6784.92, 2
2052.99, 150.00, 6193.03, 2
2090.26, 147.44, 6685.35, 2
2376.22, 145.00, 6616.76, 2
2936.82, 145.00, 6287.99, 2
805.39, 155.00, 6607.18, 2
2052.91, 150.00, 6399.82, 2
1162.05, 150.00, 6976.67, 2
1848.27, 150.00, 6786.88, 2
2946.29, 145.00, 6309.55, 2
1787.12, 145.00, 7114.40, 2
2408.58, 145.00, 6810.75, 2
1797.96, 155.00, 5960.70, 2
1022.45, 150.00, 6770.65, 2
2925.47, 145.00, 6128.49, 2
2110.59, 145.00, 7122.48, 2
197.96, 155.00, 6726.17, 2
-596.30, 165.00, 6650.21, 2
395.01, 155.00, 6455.65, 2
263.68, 150.00, 7106.50, 2
1490.86, 148.63, 7072.89, 2
1182.06, 150.00, 7232.32, 2
-115.46, 156.55, 6450.56, 2
1166.35, 150.00, 6509.74, 2
-253.06, 165.00, 6945.57, 2
-135.80, 160.00, 6610.68, 2
224.17, 150.00, 7368.13, 2
580.37, 155.00, 6758.53, 2
440.70, 155.00, 6765.75, 2
661.38, 155.00, 6642.81, 2
-9.73, 160.00, 6906.96, 2
-699.57, 171.06, 6489.01, 2
253.51, 155.00, 6470.56, 2
135.15, 160.00, 6076.26, 2
22.26, 155.00, 6678.24, 2
-74.94, 157.49, 6599.75, 2
-384.08, 165.00, 6631.34, 2
1021.59, 150.00, 6659.03, 2
-442.07, 172.46, 6325.43, 2
56.29, 155.00, 6402.16, 2
755.15, 150.00, 7224.15, 2
1171.88, 154.96, 6428.51, 2
707.13, 155.00, 6047.25, 2
107.70, 160.00, 6190.56, 2
134.97, 155.00, 6448.97, 2
1095.82, 155.00, 6467.92, 2
-348.31, 174.83, 6076.21, 2
5625.98, 100.00, 8970.93, 2
6457.73, 87.50, 9525.03, 2
5081.07, 100.00, 9280.14, 2
4679.20, 105.00, 9266.22, 2
5773.49, 95.00, 9246.36, 2
4948.31, 100.00, 8623.13, 2
5287.86, 100.00, 9249.89, 2
6592.65, 85.00, 9727.28, 2
5934.36, 90.77, 9307.90, 2
5554.20, 100.00, 8744.30, 2
5171.96, 100.00, 8736.37, 2
6117.31, 100.00, 8406.19, 2
5700.81, 99.20, 9057.19, 2
5644.75, 95.00, 9309.02, 2
5972.06, 90.90, 9168.93, 2
5382.26, 100.00, 8723.68, 2
4833.47, 105.00, 9043.55, 2
6330.89, 90.00, 9487.76, 2
5672.99, 100.00, 8621.12, 2
6206.16, 90.00, 9227.06, 2
4713.91, 105.00, 9351.19, 2
4887.07, 101.29, 8895.89, 2
3697.21, 105.96, 9543.22, 2
3911.28, 115.00, 8752.96, 2
4732.89, 105.00, 9190.88, 2
4202.27, 108.04, 9217.38, 2
4389.53, 105.00, 9316.73, 2
4738.49, 105.00, 8879.24, 2
3799.81, 110.00, 9311.76, 2
4200.12, 107.60, 9223.87, 2
4295.11, 110.00, 8976.42, 2
5005.14, 100.00, 9043.80, 2
3342.32, 115.00, 9480.00, 2
5075.11, 100.00, 9293.72, 2
3609.44, 115.00, 9284.92, 2
3992.76, 105.00, 9564.96, 2
3670.62, 105.00, 9712.59, 2
3763.59, 110.00, 9433.32, 2
3814.36, 115.00, 9126.97, 2
4825.42, 105.00, 9211.04, 2
5144.35, 100.00, 8884.40, 2
4095.04, 115.00, 8410.94, 2
3955.29, 120.00, 8352.55, 2
2912.55, 115.00, 9631.78, 2
2580.06, 120.00, 9199.62, 2
2548.16, 115.00, 9487.84, 2
2082.74, 120.00, 9552.39, 2
2441.46, 120.00, 9097.35, 2
3759.46, 115.00, 9220.16, 2
3039.66, 120.00, 9057.01, 2
3022.01, 115.00, 9567.95, 2
2963.02, 115.00, 9431.52, 2
2544.51, 115.00, 9645.22, 2
2225.11, 120.00, 9378.49, 2
2476.03, 120.00, 8996.50, 2
2923.45, 115.00, 9563.71, 2
3518.27, 115.00, 9315.44, 2
3400.52, 115.00, 9520.29, 2
2806.77, 120.00, 8956.80, 2
2154.19, 125.00, 9084.80, 2
2301.85, 125.00, 8843.96, 2
2742.26, 115.00, 9448.38, 2
2831.89, 115.00, 9296.34, 2
1953.65, 120.00, 9552.46, 2
3907.21, 107.35, 9419.26, 2
347.37, 145.00, 8759.91, 2
1227.32, 120.00, 9693.90, 2
278.68, 145.00, 9122.73, 2
1538.28, 130.00, 8872.07, 2
747.88, 135.00, 9024.23, 2
1402.12, 130.00, 8955.22, 2
1327.21, 120.00, 9638.06, 2
1453.42, 125.00, 9383.30, 2
2016.32, 130.00, 8827.78, 2
1219.80, 135.00, 8866.85, 2
2003.60, 125.00, 9139.08, 2
1361.92, 127.61, 9223.90, 2
1725.32, 125.00, 9114.98, 2
992.84, 140.00, 8785.91, 2
1500.01, 125.00, 9308.19, 2
2153.49, 120.00, 9338.92, 2
2211.09, 120.00, 9186.62, 2
1930.98, 130.00, 8723.00, 2
1047.76, 135.00, 8966.37, 2
1493.37, 130.00, 8916.61, 2
500.00, 0.00, 0.00, 2
500.00, 0.00, 0.00, 2
500.00, 0.00, 0.00, 2
500.00, 0.00, 0.00, 2
500.00, 0.00, 0.00, 2
500.00, 0.00, 0.00, 2
500.00, 0.00, 0.00, 2
500.00, 0.00, 0.00, 2
500.00, 0.00, 0.00, 2
9836.31, 60.00, 8505.58, 2
9474.87, 65.00, 8286.45, 2
500.00, 0.00, 0.00, 2
9764.57, 60.00, 8228.59, 2
500.00, 0.00, 0.00, 2
500.00, 0.00, 0.00, 2
500.00, 0.00, 0.00, 2
9663.79, 67.51, 6961.13, 2
9666.61, 65.00, 7014.05, 2
9011.87, 73.81, 6818.42, 2
9573.83, 70.00, 6529.52, 2
9326.65, 70.00, 7180.33, 2
9636.10, 65.00, 7185.22, 2
9347.81, 70.00, 6805.11, 2
9589.11, 70.00, 6017.96, 2
8609.05, 80.00, 6350.13, 2
8026.78, 87.32, 6110.93, 2
7773.41, 95.00, 6199.23, 2
8974.70, 72.53, 6613.10, 2
8902.00, 79.80, 6067.18, 2
8208.54, 85.00, 5991.67, 2
8830.94, 80.00, 6364.92, 2
9525.65, 70.00, 6093.52, 2
9011.05, 75.00, 6029.93, 2
8496.86, 80.00, 6085.04, 2
9141.19, 70.00, 7236.50, 2
7965.20, 90.00, 6100.43, 2
8896.57, 75.00, 6827.18, 2
9343.41, 70.00, 6149.04, 2
8971.30, 75.00, 6108.37, 2
8703.63, 80.00, 6384.54, 2
9092.45, 70.00, 6373.97, 2
9267.45, 70.00, 6106.80, 2
7703.67, 95.00, 6428.06, 2
7682.90, 95.00, 6409.42, 2
6910.70, 95.61, 6233.16, 2
7810.74, 95.00, 6154.01, 2
7992.60, 90.00, 5896.20, 2
8013.11, 85.00, 6380.62, 2
9466.60, 70.00, 6782.47, 2
9446.53, 70.00, 7349.68, 2
9177.22, 70.00, 6925.72, 2
9294.39, 70.00, 7049.14, 2
9555.51, 65.00, 7240.47, 2
9537.38, 70.00, 6431.56, 2
9935.20, 55.00, 8780.67, 2
9485.35, 65.00, 8135.22, 2
8657.19, 70.00, 8961.20, 2
9518.71, 60.00, 8857.34, 2
9240.08, 65.99, 7713.87, 2
9276.13, 65.00, 7767.12, 2
9742.28, 60.00, 8168.82, 2
9758.30, 60.00, 8531.63, 2
9703.55, 60.00, 8378.05, 2
9369.96, 55.00, 9390.55, 2
9706.55, 60.00, 8044.22, 2
9395.25, 60.00, 8555.62, 2
8998.09, 60.00, 9430.06, 2
7973.63, 70.00, 9856.53, 2
8761.87, 65.00, 9594.35, 2
8079.14, 70.00, 9762.56, 2
8637.24, 70.00, 9225.95, 2
8973.31, 60.00, 9366.55, 2
8670.01, 65.00, 9380.05, 2
